,qid,label,description,wikipedia_url,latitude,longitude,admin_location,Location,Park section,Coordinates,Status,Opening date,Cost,Replaced,Type,Manufacturer,Model,Lift/launch system,Height,Drop,Length,Speed,Inversions,Duration,Capacity,G-force,Restraint style,Height restriction,Trains,Slogan,Designer,Max vertical angle,Website,Opened,Owner,Operating season,Area,Total,Roller coasters,Water rides,Closing date,Soft opening date,Opening date,Closing date,Replaced by,Operated by,Attendance,Track layout,General manager,Theme,First manufactured,Locations,Built,Architect,NRHP referenceNo.,Added to NRHP,Designated NHL,Attraction type,Vehicles,Riders per vehicle,Hangul,Hanja,RR,MR,Name,Park section,Sponsor,Music,Replaced by,1st Launch,2nd Launch,No.of installations,G force,Rows,Riders per row,Restraint Style,Other rides,,Acceleration,Maximum Height,Vehicle,Tunnel Length,Vehicle type,Closed,Physical Length,Total length Traversed,Sponsors,Current Theme,Layout,Launches,Original manufacturer,Redesigned by,Tagline,Restraints,Official Website,Shows,Pre-show hosts,Animatronics,Track layout,Designated,Reference no.,Architectural style,CHISLNo.,SDHLNo.,Designated SDHL,Part of,Part of,Designated NHLDCP,Height Restriction,Builders,Born,Died,Occupation,Known for,Date,Deaths,Injuries,Site Area,Ride hosts,Age restriction,Handicapped persons,Restraint,Trains Per Track,Cars,Trains built by,Hosts,Audio-animatronics,Date opened,Subcontractor,Public transit,Park president,Totalmass,Builtbase area,Queue host,Ride host,Host,Tracks,Former location,Previous name,Loop Heights,Former names,Sponsored by,Original area,Relocated,Pre-ride host,Admission,Lift System #1,Lift System #2,Height restriction (Sit-down train),Height restriction (Stand-up train),Elevation change
1685,Q828592,Escape of Novgorod,Steel roller coaster at Hansa Park,https://en.wikipedia.org/wiki/Escape%20of%20Novgorod,,,,Hansa-Park,,54°04′28″N10°46′53″E﻿ / ﻿54.0744°N 10.7814°E﻿ /54.0744; 10.7814,Operating,"April 9, 2009",,,Steel–Launched–Euro-Fighter,Gerstlauer,,,40 m (130 ft),,"700 m (2,300 ft)",100 km/h (62 mph),1,,900 riders per hour,4.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,Q830458,Kingda Ka,"roller coaster in Jackson, New Jersey",https://en.wikipedia.org/wiki/Kingda%20Ka,,,,Six Flags Great Adventure,The Golden Kingdom,40°08′21.18″N74°26′11.39″W﻿ / ﻿40.1392167°N 74.4364972°W﻿ /40.1392167; -74.4364972,Removed,"May 21, 2005(2005-05-21)",$25 million,,Steel–Launched,Intamin,Accelerator Coaster,Hydraulic launch,456 ft (139 m),418 ft (127 m),"3,118 ft (950 m)",128 mph (206 km/h),0,0:28,1400 riders per hour,,,54–77 in (137–196 cm),"4 trains with 5 cars each. Riders were seated 2 across in 2 rows, with only 1 row in the last car, for a total of 18 riders per train.",,Werner Stengel,90°,,,,,,,,,"November 10, 2024(2024-11-10)","May 19, 2005(2005-05-19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 to 128 mph (0 to 206 km/h)in 3.5 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,Q830458,Kingda Ka,"roller coaster in Jackson, New Jersey",https://en.wikipedia.org/wiki/Kingda%20Ka,,,,Six Flags Great Adventure,The Golden Kingdom,40°08′21.18″N74°26′11.39″W﻿ / ﻿40.1392167°N 74.4364972°W﻿ /40.1392167; -74.4364972,Removed,"May 21, 2005(2005-05-21)",$25 million,,Steel–Launched,Intamin,Accelerator Coaster,Hydraulic launch,456 ft (139 m),418 ft (127 m),"3,118 ft (950 m)",128 mph (206 km/h),0,0:28,1400 riders per hour,,,54–77 in (137–196 cm),"4 trains with 5 cars each. Riders were seated 2 across in 2 rows, with only 1 row in the last car, for a total of 18 riders per train.",,Werner Stengel,90°,,,,,,,,,"November 10, 2024(2024-11-10)","May 19, 2005(2005-05-19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 to 128 mph (0 to 206 km/h)in 3.5 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,Q830458,Kingda Ka,"roller coaster in Jackson, New Jersey",https://en.wikipedia.org/wiki/Kingda%20Ka,,,,Six Flags Great Adventure,The Golden Kingdom,40°08′21.18″N74°26′11.39″W﻿ / ﻿40.1392167°N 74.4364972°W﻿ /40.1392167; -74.4364972,Removed,"May 21, 2005(2005-05-21)",$25 million,,Steel–Launched,Intamin,Accelerator Coaster,Hydraulic launch,456 ft (139 m),418 ft (127 m),"3,118 ft (950 m)",128 mph (206 km/h),0,0:28,1400 riders per hour,,,54–77 in (137–196 cm),"4 trains with 5 cars each. Riders were seated 2 across in 2 rows, with only 1 row in the last car, for a total of 18 riders per train.",,Werner Stengel,90°,,,,,,,,,"November 10, 2024(2024-11-10)","May 19, 2005(2005-05-19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 to 128 mph (0 to 206 km/h)in 3.5 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,Q830458,Kingda Ka,"roller coaster in Jackson, New Jersey",https://en.wikipedia.org/wiki/Kingda%20Ka,,,,Six Flags Great Adventure,The Golden Kingdom,40°08′21.18″N74°26′11.39″W﻿ / ﻿40.1392167°N 74.4364972°W﻿ /40.1392167; -74.4364972,Removed,"May 21, 2005(2005-05-21)",$25 million,,Steel–Launched,Intamin,Accelerator Coaster,Hydraulic launch,456 ft (139 m),418 ft (127 m),"3,118 ft (950 m)",128 mph (206 km/h),0,0:28,1400 riders per hour,,,54–77 in (137–196 cm),"4 trains with 5 cars each. Riders were seated 2 across in 2 rows, with only 1 row in the last car, for a total of 18 riders per train.",,Werner Stengel,90°,,,,,,,,,"November 10, 2024(2024-11-10)","May 19, 2005(2005-05-19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 to 128 mph (0 to 206 km/h)in 3.5 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,Q830458,Kingda Ka,"roller coaster in Jackson, New Jersey",https://en.wikipedia.org/wiki/Kingda%20Ka,,,,Six Flags Great Adventure,The Golden Kingdom,40°08′21.18″N74°26′11.39″W﻿ / ﻿40.1392167°N 74.4364972°W﻿ /40.1392167; -74.4364972,Removed,"May 21, 2005(2005-05-21)",$25 million,,Steel–Launched,Intamin,Accelerator Coaster,Hydraulic launch,456 ft (139 m),418 ft (127 m),"3,118 ft (950 m)",128 mph (206 km/h),0,0:28,1400 riders per hour,,,54–77 in (137–196 cm),"4 trains with 5 cars each. Riders were seated 2 across in 2 rows, with only 1 row in the last car, for a total of 18 riders per train.",,Werner Stengel,90°,,,,,,,,,"November 10, 2024(2024-11-10)","May 19, 2005(2005-05-19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 to 128 mph (0 to 206 km/h)in 3.5 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,Q830458,Kingda Ka,"roller coaster in Jackson, New Jersey",https://en.wikipedia.org/wiki/Kingda%20Ka,,,,Six Flags Great Adventure,The Golden Kingdom,40°08′21.18″N74°26′11.39″W﻿ / ﻿40.1392167°N 74.4364972°W﻿ /40.1392167; -74.4364972,Removed,"May 21, 2005(2005-05-21)",$25 million,,Steel–Launched,Intamin,Accelerator Coaster,Hydraulic launch,456 ft (139 m),418 ft (127 m),"3,118 ft (950 m)",128 mph (206 km/h),0,0:28,1400 riders per hour,,,54–77 in (137–196 cm),"4 trains with 5 cars each. Riders were seated 2 across in 2 rows, with only 1 row in the last car, for a total of 18 riders per train.",,Werner Stengel,90°,,,,,,,,,"November 10, 2024(2024-11-10)","May 19, 2005(2005-05-19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 to 128 mph (0 to 206 km/h)in 3.5 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,Q830458,Kingda Ka,"roller coaster in Jackson, New Jersey",https://en.wikipedia.org/wiki/Kingda%20Ka,,,,Six Flags Great Adventure,The Golden Kingdom,40°08′21.18″N74°26′11.39″W﻿ / ﻿40.1392167°N 74.4364972°W﻿ /40.1392167; -74.4364972,Removed,"May 21, 2005(2005-05-21)",$25 million,,Steel–Launched,Intamin,Accelerator Coaster,Hydraulic launch,456 ft (139 m),418 ft (127 m),"3,118 ft (950 m)",128 mph (206 km/h),0,0:28,1400 riders per hour,,,54–77 in (137–196 cm),"4 trains with 5 cars each. Riders were seated 2 across in 2 rows, with only 1 row in the last car, for a total of 18 riders per train.",,Werner Stengel,90°,,,,,,,,,"November 10, 2024(2024-11-10)","May 19, 2005(2005-05-19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 to 128 mph (0 to 206 km/h)in 3.5 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,Q830458,Kingda Ka,"roller coaster in Jackson, New Jersey",https://en.wikipedia.org/wiki/Kingda%20Ka,,,,Six Flags Great Adventure,The Golden Kingdom,40°08′21.18″N74°26′11.39″W﻿ / ﻿40.1392167°N 74.4364972°W﻿ /40.1392167; -74.4364972,Removed,"May 21, 2005(2005-05-21)",$25 million,,Steel–Launched,Intamin,Accelerator Coaster,Hydraulic launch,456 ft (139 m),418 ft (127 m),"3,118 ft (950 m)",128 mph (206 km/h),0,0:28,1400 riders per hour,,,54–77 in (137–196 cm),"4 trains with 5 cars each. Riders were seated 2 across in 2 rows, with only 1 row in the last car, for a total of 18 riders per train.",,Werner Stengel,90°,,,,,,,,,"November 10, 2024(2024-11-10)","May 19, 2005(2005-05-19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 to 128 mph (0 to 206 km/h)in 3.5 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,Q830458,Kingda Ka,"roller coaster in Jackson, New Jersey",https://en.wikipedia.org/wiki/Kingda%20Ka,,,,Six Flags Great Adventure,The Golden Kingdom,40°08′21.18″N74°26′11.39″W﻿ / ﻿40.1392167°N 74.4364972°W﻿ /40.1392167; -74.4364972,Removed,"May 21, 2005(2005-05-21)",$25 million,,Steel–Launched,Intamin,Accelerator Coaster,Hydraulic launch,456 ft (139 m),418 ft (127 m),"3,118 ft (950 m)",128 mph (206 km/h),0,0:28,1400 riders per hour,,,54–77 in (137–196 cm),"4 trains with 5 cars each. Riders were seated 2 across in 2 rows, with only 1 row in the last car, for a total of 18 riders per train.",,Werner Stengel,90°,,,,,,,,,"November 10, 2024(2024-11-10)","May 19, 2005(2005-05-19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 to 128 mph (0 to 206 km/h)in 3.5 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,Q833115,Desert Race,amusement ride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,Q836592,Iron Dragon,steel suspended roller coaster at Cedar Point,https://en.wikipedia.org/wiki/Iron%20Dragon%20%28roller%20coaster%29,,,,Cedar Point,Millennium Midway,41°28′55.75″N82°41′6.75″W﻿ / ﻿41.4821528°N 82.6852083°W﻿ /41.4821528; -82.6852083,Operating,"June 11, 1987","$4,000,000 USD",,Steel–Suspended,Arrow Dynamics,Suspended Coaster,Two chainlift hills,76 ft (23 m),,"2,800 ft (850 m)",40 mph (64 km/h),0,2:40,"2,000 riders per hour",,,42 in (107 cm),2 trains with 7 cars. Riders are arranged 2 across in 2 rows for a total of 28 riders per train.,,Ron Toomer,,,,,,,,,,,,,,,,,Terrain roller coaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,Q836592,Iron Dragon,steel suspended roller coaster at Cedar Point,https://en.wikipedia.org/wiki/Iron%20Dragon%20%28roller%20coaster%29,,,,Cedar Point,Millennium Midway,41°28′55.75″N82°41′6.75″W﻿ / ﻿41.4821528°N 82.6852083°W﻿ /41.4821528; -82.6852083,Operating,"June 11, 1987","$4,000,000 USD",,Steel–Suspended,Arrow Dynamics,Suspended Coaster,Two chainlift hills,76 ft (23 m),,"2,800 ft (850 m)",40 mph (64 km/h),0,2:40,"2,000 riders per hour",,,42 in (107 cm),2 trains with 7 cars. Riders are arranged 2 across in 2 rows for a total of 28 riders per train.,,Ron Toomer,,,,,,,,,,,,,,,,,Terrain roller coaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,Q836592,Iron Dragon,steel suspended roller coaster at Cedar Point,https://en.wikipedia.org/wiki/Iron%20Dragon%20%28roller%20coaster%29,,,,Cedar Point,Millennium Midway,41°28′55.75″N82°41′6.75″W﻿ / ﻿41.4821528°N 82.6852083°W﻿ /41.4821528; -82.6852083,Operating,"June 11, 1987","$4,000,000 USD",,Steel–Suspended,Arrow Dynamics,Suspended Coaster,Two chainlift hills,76 ft (23 m),,"2,800 ft (850 m)",40 mph (64 km/h),0,2:40,"2,000 riders per hour",,,42 in (107 cm),2 trains with 7 cars. Riders are arranged 2 across in 2 rows for a total of 28 riders per train.,,Ron Toomer,,,,,,,,,,,,,,,,,Terrain roller coaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,Q836592,Iron Dragon,steel suspended roller coaster at Cedar Point,https://en.wikipedia.org/wiki/Iron%20Dragon%20%28roller%20coaster%29,,,,Cedar Point,Millennium Midway,41°28′55.75″N82°41′6.75″W﻿ / ﻿41.4821528°N 82.6852083°W﻿ /41.4821528; -82.6852083,Operating,"June 11, 1987","$4,000,000 USD",,Steel–Suspended,Arrow Dynamics,Suspended Coaster,Two chainlift hills,76 ft (23 m),,"2,800 ft (850 m)",40 mph (64 km/h),0,2:40,"2,000 riders per hour",,,42 in (107 cm),2 trains with 7 cars. Riders are arranged 2 across in 2 rows for a total of 28 riders per train.,,Ron Toomer,,,,,,,,,,,,,,,,,Terrain roller coaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,Q839200,Superman – Ride of Steel,Steel roller coaster various Six Flags parks,https://en.wikipedia.org/wiki/Ride%20of%20Steel,,,,,Gotham City,42°55′43.8″N78°23′21.7″W﻿ / ﻿42.928833°N 78.389361°W﻿ /42.928833; -78.389361,Operating,"May 13, 2000(2000-05-13)",,,Steel,Intamin,Mega Coaster,Chainlift hill,208 ft (63 m),205 ft (62 m),"5,400 ft (1,600 m)",73 mph (117 km/h),0,2:02,1100 riders per hour,,,54–76 in (137–193 cm),2 trains with 8 cars. Riders are arranged 2 across in 2 rows for a total of 32 riders per train.,,Werner Stengel,68°,,,,,,,,,"November 2, 2025(2025-11-02)",,"May 15, 1999(1999-05-15)",,,,,,,,,,,,,,,,,,,,,,Superman – Ride of Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,Q839200,Superman – Ride of Steel,Steel roller coaster various Six Flags parks,https://en.wikipedia.org/wiki/Ride%20of%20Steel,,,,,Gotham City,42°55′43.8″N78°23′21.7″W﻿ / ﻿42.928833°N 78.389361°W﻿ /42.928833; -78.389361,Operating,"May 13, 2000(2000-05-13)",,,Steel,Intamin,Mega Coaster,Chainlift hill,208 ft (63 m),205 ft (62 m),"5,400 ft (1,600 m)",73 mph (117 km/h),0,2:02,1100 riders per hour,,,54–76 in (137–193 cm),2 trains with 8 cars. Riders are arranged 2 across in 2 rows for a total of 32 riders per train.,,Werner Stengel,68°,,,,,,,,,"November 2, 2025(2025-11-02)",,"May 15, 1999(1999-05-15)",,,,,,,,,,,,,,,,,,,,,,Superman – Ride of Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,Q839200,Superman – Ride of Steel,Steel roller coaster various Six Flags parks,https://en.wikipedia.org/wiki/Ride%20of%20Steel,,,,,Gotham City,42°55′43.8″N78°23′21.7″W﻿ / ﻿42.928833°N 78.389361°W﻿ /42.928833; -78.389361,Operating,"May 13, 2000(2000-05-13)",,,Steel,Intamin,Mega Coaster,Chainlift hill,208 ft (63 m),205 ft (62 m),"5,400 ft (1,600 m)",73 mph (117 km/h),0,2:02,1100 riders per hour,,,54–76 in (137–193 cm),2 trains with 8 cars. Riders are arranged 2 across in 2 rows for a total of 32 riders per train.,,Werner Stengel,68°,,,,,,,,,"November 2, 2025(2025-11-02)",,"May 15, 1999(1999-05-15)",,,,,,,,,,,,,,,,,,,,,,Superman – Ride of Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,Q839200,Superman – Ride of Steel,Steel roller coaster various Six Flags parks,https://en.wikipedia.org/wiki/Ride%20of%20Steel,,,,,Gotham City,42°55′43.8″N78°23′21.7″W﻿ / ﻿42.928833°N 78.389361°W﻿ /42.928833; -78.389361,Operating,"May 13, 2000(2000-05-13)",,,Steel,Intamin,Mega Coaster,Chainlift hill,208 ft (63 m),205 ft (62 m),"5,400 ft (1,600 m)",73 mph (117 km/h),0,2:02,1100 riders per hour,,,54–76 in (137–193 cm),2 trains with 8 cars. Riders are arranged 2 across in 2 rows for a total of 32 riders per train.,,Werner Stengel,68°,,,,,,,,,"November 2, 2025(2025-11-02)",,"May 15, 1999(1999-05-15)",,,,,,,,,,,,,,,,,,,,,,Superman – Ride of Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,Q839404,Bizarro,Roller coaster at Six Flags New England,https://en.wikipedia.org/wiki/Superman%20The%20Ride,,,,Six Flags New England,DC Universe,42°02′19″N72°36′41″W﻿ / ﻿42.03861°N 72.61139°W﻿ /42.03861; -72.61139,Operating,"May 5, 2000(2000-05-05)","Approx: $12,000,000",Riverside Park Speedway,Steel,Intamin,Mega Coaster,Chain lift hill,208 ft (63 m),221 ft (67 m),"5,400 ft (1,600 m)",77 mph (124 km/h),0,2:35,1300 riders per hour,3.6,,54–76 in (137–193 cm),2 trains with 9 cars. Riders are arranged 2 across in 2 rows for a total of 36 riders per train.,,Werner Stengel,72°,,,,,,,,,,,,,,,,Out and BackTwister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,Q839404,Bizarro,Roller coaster at Six Flags New England,https://en.wikipedia.org/wiki/Superman%20The%20Ride,,,,Six Flags New England,DC Universe,42°02′19″N72°36′41″W﻿ / ﻿42.03861°N 72.61139°W﻿ /42.03861; -72.61139,Operating,"May 5, 2000(2000-05-05)","Approx: $12,000,000",Riverside Park Speedway,Steel,Intamin,Mega Coaster,Chain lift hill,208 ft (63 m),221 ft (67 m),"5,400 ft (1,600 m)",77 mph (124 km/h),0,2:35,1300 riders per hour,3.6,,54–76 in (137–193 cm),2 trains with 9 cars. Riders are arranged 2 across in 2 rows for a total of 36 riders per train.,,Werner Stengel,72°,,,,,,,,,,,,,,,,Out and BackTwister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,Q839404,Bizarro,Roller coaster at Six Flags New England,https://en.wikipedia.org/wiki/Superman%20The%20Ride,,,,Six Flags New England,DC Universe,42°02′19″N72°36′41″W﻿ / ﻿42.03861°N 72.61139°W﻿ /42.03861; -72.61139,Operating,"May 5, 2000(2000-05-05)","Approx: $12,000,000",Riverside Park Speedway,Steel,Intamin,Mega Coaster,Chain lift hill,208 ft (63 m),221 ft (67 m),"5,400 ft (1,600 m)",77 mph (124 km/h),0,2:35,1300 riders per hour,3.6,,54–76 in (137–193 cm),2 trains with 9 cars. Riders are arranged 2 across in 2 rows for a total of 36 riders per train.,,Werner Stengel,72°,,,,,,,,,,,,,,,,Out and BackTwister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,Q839404,Bizarro,Roller coaster at Six Flags New England,https://en.wikipedia.org/wiki/Superman%20The%20Ride,,,,Six Flags New England,DC Universe,42°02′19″N72°36′41″W﻿ / ﻿42.03861°N 72.61139°W﻿ /42.03861; -72.61139,Operating,"May 5, 2000(2000-05-05)","Approx: $12,000,000",Riverside Park Speedway,Steel,Intamin,Mega Coaster,Chain lift hill,208 ft (63 m),221 ft (67 m),"5,400 ft (1,600 m)",77 mph (124 km/h),0,2:35,1300 riders per hour,3.6,,54–76 in (137–193 cm),2 trains with 9 cars. Riders are arranged 2 across in 2 rows for a total of 36 riders per train.,,Werner Stengel,72°,,,,,,,,,,,,,,,,Out and BackTwister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,Q845812,Thunder Dolphin,"steel roller coaster in Tokyo, Japan",https://en.wikipedia.org/wiki/Thunder%20Dolphin,,,,Tokyo Dome City Attractions,LaQua,35°42′23″N139°45′12″E﻿ / ﻿35.706336°N 139.753277°E﻿ /35.706336; 139.753277,Operating,"May 1, 2003","$37,000,000",,Steel,Intamin,Mega Coaster,Cablelift hill,80 m (260 ft),66 m (217 ft),"1,066 m (3,497 ft)",130 km/h (81 mph),0,1:30,"1,660 riders per hour",4.4,,130 cm (4 ft 3 in),,,Werner Stengel,80°,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,Q845812,Thunder Dolphin,"steel roller coaster in Tokyo, Japan",https://en.wikipedia.org/wiki/Thunder%20Dolphin,,,,Tokyo Dome City Attractions,LaQua,35°42′23″N139°45′12″E﻿ / ﻿35.706336°N 139.753277°E﻿ /35.706336; 139.753277,Operating,"May 1, 2003","$37,000,000",,Steel,Intamin,Mega Coaster,Cablelift hill,80 m (260 ft),66 m (217 ft),"1,066 m (3,497 ft)",130 km/h (81 mph),0,1:30,"1,660 riders per hour",4.4,,130 cm (4 ft 3 in),,,Werner Stengel,80°,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,Q845812,Thunder Dolphin,"steel roller coaster in Tokyo, Japan",https://en.wikipedia.org/wiki/Thunder%20Dolphin,,,,Tokyo Dome City Attractions,LaQua,35°42′23″N139°45′12″E﻿ / ﻿35.706336°N 139.753277°E﻿ /35.706336; 139.753277,Operating,"May 1, 2003","$37,000,000",,Steel,Intamin,Mega Coaster,Cablelift hill,80 m (260 ft),66 m (217 ft),"1,066 m (3,497 ft)",130 km/h (81 mph),0,1:30,"1,660 riders per hour",4.4,,130 cm (4 ft 3 in),,,Werner Stengel,80°,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,Q845812,Thunder Dolphin,"steel roller coaster in Tokyo, Japan",https://en.wikipedia.org/wiki/Thunder%20Dolphin,,,,Tokyo Dome City Attractions,LaQua,35°42′23″N139°45′12″E﻿ / ﻿35.706336°N 139.753277°E﻿ /35.706336; 139.753277,Operating,"May 1, 2003","$37,000,000",,Steel,Intamin,Mega Coaster,Cablelift hill,80 m (260 ft),66 m (217 ft),"1,066 m (3,497 ft)",130 km/h (81 mph),0,1:30,"1,660 riders per hour",4.4,,130 cm (4 ft 3 in),,,Werner Stengel,80°,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,Q846024,The Flash: Vertical Velocity,amusement ride in Six Flags Great America,https://en.wikipedia.org/wiki/The%20Flash%3A%20Vertical%20Velocity%20%28Six%20Flags%20Great%20America%29,42.367942,-87.932417,,Six Flags Great America,DC Universe,42°22′04.59″N87°55′56.70″W﻿ / ﻿42.3679417°N 87.9324167°W﻿ /42.3679417; -87.9324167,Operating,"May 18, 2001; 25 years ago(2001-05-18)",,Whirligig,Steel–Inverted–Launched,Intamin,Shuttle Coaster,LIM,186 ft (57 m),,630 ft (190 m),70 mph (110 km/h),0,,1100 riders per hour,,,52–80 in (132–203 cm),Single train with 7 cars. Riders are arranged 2 across in 2 rows for a total of 28 riders per train.,,,,www.sixflags.com/greatamerica/attractions/flash-vertical-velocity,,,,,,,,,,,,,,,Twisted Impulse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,Q847155,Olympia Looping,amusement ride,https://en.wikipedia.org/wiki/Olympia%20Looping,,,,Oktoberfest,,48°07′52″N11°32′56″E﻿ / ﻿48.131°N 11.549°E﻿ /48.131; 11.549,Operating,"September 17, 1989",,,Steel,BHS,,Drive tirelift hill,34 m (112 ft),30 m (98 ft),"1,250 m (4,100 ft)",84 km/h (52 mph),5,1:45,,5.2,,130–195 cm (4 ft 3 in – 6 ft 5 in),5 trains with 7 cars. Riders are arranged 2 across in 2 rows for a total of 28 riders per train.,,"Anton Schwarzkopf,Werner Stengel",52°,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
